,timestamp,ef_peak,rf_peak,ef_saturated,rf_saturated,ef_peak_transformed,label_numerical,Electric_Field_Strength,Field_Gradient,EF_Rolling_Mean,EF_Rolling_Std,RF_Burst_Amplitude,RF_Freq_Component,RF_Rolling_Peak,Above_Threshold,Lightning_Strike
2714,1900-01-01 08:11:37.028,59.0,61.0,0,0,5.0943445622221,1,59.0,52.0,28.6,19.047309521296118,61.0,42.0,61.0,1,1
2715,1900-01-01 08:11:37.245,13.0,28.0,0,0,3.6390573296152584,0,13.0,-46.0,27.0,20.14944167961133,61.0,-33.0,61.0,0,0
2716,1900-01-01 08:11:37.481,15.0,28.0,0,0,3.772588722239781,0,15.0,2.0,24.2,20.76535576386927,61.0,0.0,61.0,0,0
2717,1900-01-01 08:11:37.808,68.0,62.0,0,0,5.23410650459726,1,68.0,53.0,32.4,28.71933146854322,62.0,34.0,62.0,1,1
2718,1900-01-01 08:11:37.990,66.0,62.0,0,0,5.204692619390966,1,66.0,-2.0,44.2,27.77948883619089,62.0,0.0,62.0,1,1
2719,1900-01-01 08:11:38.235,8.0,16.0,0,0,3.1972245773362196,0,8.0,-58.0,34.0,30.240701050075817,62.0,-46.0,62.0,0,0
2720,1900-01-01 08:11:38.560,37.0,42.0,0,0,4.637586159726386,0,37.0,29.0,38.8,27.887273082896712,62.0,26.0,62.0,0,0
2721,1900-01-01 08:11:39.060,7.0,26.0,0,0,3.0794415416798357,0,7.0,-30.0,37.2,29.760712357066584,62.0,-16.0,62.0,0,0
2722,1900-01-01 08:11:39.490,11.0,24.0,0,0,3.4849066497880004,0,11.0,4.0,25.8,25.64566240127282,62.0,-2.0,62.0,0,0
2723,1900-01-01 08:11:39.768,10.0,26.0,0,0,3.3978952727983707,0,10.0,-1.0,14.6,12.621410380779992,42.0,2.0,42.0,0,0
2724,1900-01-01 08:11:39.991,19.0,27.0,0,0,3.995732273553991,0,19.0,9.0,16.8,12.13260071048497,42.0,1.0,42.0,0,0
2725,1900-01-01 08:11:40.292,18.0,31.0,0,0,3.9444389791664403,0,18.0,-1.0,13.0,5.244044240856599,31.0,4.0,31.0,0,0
2726,1900-01-01 08:11:40.489,11.0,25.0,0,0,3.4849066497880004,0,11.0,-7.0,13.8,4.324349662094994,31.0,-6.0,31.0,0,0
2727,1900-01-01 08:11:40.738,6.0,23.0,0,0,2.9459101490553135,0,6.0,-5.0,12.8,5.54075807088356,31.0,-2.0,31.0,0,0
2728,1900-01-01 08:11:40.976,35.0,35.0,0,0,4.58351893845611,0,35.0,29.0,17.8,10.986355173580554,35.0,12.0,35.0,0,0
2729,1900-01-01 08:11:41.259,64.0,66.0,0,0,5.174387269895637,1,64.0,29.0,26.8,23.50957251844572,66.0,31.0,66.0,1,1
2730,1900-01-01 08:11:41.527,13.0,25.0,0,0,3.6390573296152584,0,13.0,-51.0,25.8,24.07695994099044,66.0,-41.0,66.0,0,0
2731,1900-01-01 08:11:41.743,8.0,17.0,0,0,3.1972245773362196,0,8.0,-5.0,25.2,24.570307283386963,66.0,-8.0,66.0,0,0
2732,1900-01-01 08:11:41.986,42.0,40.0,0,0,4.761200115693562,0,42.0,34.0,32.4,22.74423003752945,66.0,23.0,66.0,0,0
2733,1900-01-01 08:11:42.299,63.0,60.0,0,0,5.1588830833596715,1,63.0,21.0,38.0,26.655205870524725,66.0,20.0,66.0,1,1
2734,1900-01-01 08:11:42.471,28.0,26.0,0,0,4.367295829986475,0,28.0,-35.0,30.8,22.398660674246962,60.0,-34.0,60.0,0,0
2735,1900-01-01 08:11:42.783,24.0,37.0,0,0,4.218875824868201,0,24.0,-4.0,33.0,20.688160865578574,60.0,11.0,60.0,0,0
2736,1900-01-01 08:11:42.970,68.0,60.0,0,0,5.23410650459726,1,68.0,44.0,45.0,19.94993734326136,60.0,23.0,60.0,1,1
2737,1900-01-01 08:11:43.283,10.0,27.0,0,0,3.3978952727983707,0,10.0,-58.0,38.6,25.510782034270445,60.0,-33.0,60.0,0,0
2738,1900-01-01 08:11:43.545,58.0,62.0,0,0,5.07753744390572,1,58.0,48.0,37.6,24.388521890431488,62.0,35.0,62.0,1,1
2739,1900-01-01 08:11:43.778,25.0,39.0,0,0,4.258096538021482,0,25.0,-33.0,37.0,24.718414188617682,62.0,-23.0,62.0,0,0
2740,1900-01-01 08:11:43.980,62.0,61.0,0,0,5.143134726391533,1,62.0,37.0,44.6,25.54995107627516,62.0,22.0,62.0,1,1
2741,1900-01-01 08:11:44.220,7.0,27.0,0,0,3.0794415416798357,0,7.0,-55.0,32.4,26.140007651109382,62.0,-34.0,62.0,0,0
2742,1900-01-01 08:11:44.540,16.0,27.0,0,0,3.833213344056216,0,16.0,9.0,33.6,24.96597684850438,62.0,0.0,62.0,0,0
2743,1900-01-01 08:11:44.800,60.0,61.0,0,0,5.110873864173311,1,60.0,44.0,34.0,25.4656631564948,61.0,34.0,61.0,1,1
2744,1900-01-01 08:11:44.996,12.0,23.0,0,0,3.5649493574615367,0,12.0,-48.0,31.4,27.21764133792745,61.0,-38.0,61.0,0,0
2745,1900-01-01 08:11:45.238,1.0,29.0,0,0,1.6931471805599454,0,1.0,-11.0,19.2,23.488294957277336,61.0,6.0,61.0,0,0
2746,1900-01-01 08:11:45.514,12.0,19.0,0,0,3.5649493574615367,1,12.0,11.0,20.2,22.939049675173113,61.0,-10.0,61.0,0,1
2747,1900-01-01 08:11:45.724,59.0,65.0,0,0,5.0943445622221,1,59.0,47.0,28.8,28.384855116770595,65.0,46.0,65.0,1,1
2748,1900-01-01 08:11:46.047,14.0,27.0,0,0,3.70805020110221,0,14.0,-45.0,19.6,22.61194374661453,65.0,-38.0,65.0,0,0
2749,1900-01-01 08:11:46.231,9.0,25.0,0,0,3.302585092994046,0,9.0,-5.0,19.0,22.901964981198883,65.0,-2.0,65.0,0,0
2750,1900-01-01 08:11:46.523,43.0,61.0,0,0,4.7841896339182615,0,43.0,34.0,27.4,22.345021816951938,65.0,36.0,65.0,0,0
2751,1900-01-01 08:11:46.806,7.0,22.0,0,0,3.0794415416798357,0,7.0,-36.0,26.4,23.298068589478795,65.0,-39.0,65.0,0,0
2752,1900-01-01 08:11:47.054,66.0,60.0,0,0,5.204692619390966,1,66.0,59.0,27.8,25.82053446387309,61.0,38.0,61.0,1,1
2753,1900-01-01 08:11:47.296,67.0,58.0,0,0,5.219507705176107,1,67.0,1.0,38.4,29.373457406305707,61.0,-2.0,61.0,1,1
2754,1900-01-01 08:11:47.541,9.0,22.0,0,0,3.302585092994046,0,9.0,-58.0,38.4,29.373457406305707,61.0,-36.0,61.0,0,0
2755,1900-01-01 08:11:47.778,62.0,56.0,0,0,5.143134726391533,0,62.0,53.0,42.2,31.284181306213767,60.0,34.0,60.0,1,0
2756,1900-01-01 08:11:48.016,17.0,56.0,0,0,3.8903717578961645,0,17.0,-45.0,44.2,28.68274742767949,60.0,0.0,60.0,0,0
2757,1900-01-01 08:11:48.231,64.0,63.0,0,0,5.174387269895637,1,64.0,47.0,43.8,28.31430733745847,63.0,7.0,63.0,1,1
2758,1900-01-01 08:11:48.511,4.0,29.0,0,0,2.6094379124341005,0,4.0,-60.0,31.2,29.405781744413076,63.0,-34.0,63.0,0,0
2759,1900-01-01 08:11:48.768,71.0,61.0,0,0,5.276666119016055,1,71.0,67.0,43.6,30.74573141104395,63.0,32.0,63.0,1,1
2760,1900-01-01 08:11:49.024,59.0,69.0,0,0,5.0943445622221,1,59.0,-12.0,43.0,30.323258400113513,69.0,8.0,69.0,1,1
2761,1900-01-01 08:11:49.228,6.0,25.0,0,0,2.9459101490553135,0,6.0,-53.0,40.8,32.965133095439725,69.0,-44.0,69.0,0,0
2762,1900-01-01 08:11:49.487,10.0,29.0,0,0,3.3978952727983707,0,10.0,4.0,30.0,32.303250610427085,69.0,4.0,69.0,0,0
2763,1900-01-01 08:11:49.755,11.0,23.0,0,0,3.4849066497880004,0,11.0,1.0,31.4,31.020960655660836,69.0,-6.0,69.0,0,0
2764,1900-01-01 08:11:50.022,24.0,33.0,0,0,4.218875824868201,0,24.0,13.0,22.0,21.760055146990315,69.0,10.0,69.0,0,0
2765,1900-01-01 08:11:50.309,6.0,25.0,0,0,2.9459101490553135,0,6.0,-18.0,11.4,7.402702209332889,33.0,-8.0,33.0,0,0
2766,1900-01-01 08:11:50.477,8.0,20.0,0,0,3.1972245773362196,0,8.0,2.0,11.8,7.085195833571713,33.0,-5.0,33.0,0,0
2767,1900-01-01 08:11:50.800,37.0,32.0,0,0,4.637586159726386,0,37.0,29.0,17.2,13.103434664242071,33.0,12.0,33.0,0,0
2768,1900-01-01 08:11:50.981,22.0,34.0,0,0,4.13549421592915,0,22.0,-15.0,19.4,12.720062892928642,34.0,2.0,34.0,0,0
2769,1900-01-01 08:11:51.308,62.0,55.0,0,0,5.143134726391533,1,62.0,40.0,27.0,23.19482700948766,55.0,21.0,55.0,1,1
2770,1900-01-01 08:11:51.560,10.0,21.0,0,0,3.3978952727983707,0,10.0,-52.0,27.8,22.342784070031605,55.0,-34.0,55.0,0,0
2771,1900-01-01 08:11:51.797,68.0,62.0,0,0,5.23410650459726,1,68.0,58.0,39.8,25.003999680052292,62.0,41.0,62.0,1,1
2772,1900-01-01 08:11:52.003,27.0,31.0,0,0,4.332204510175204,0,27.0,-41.0,37.8,25.67489045741102,62.0,-31.0,62.0,0,0
2773,1900-01-01 08:11:52.299,9.0,26.0,0,0,3.302585092994046,0,9.0,-18.0,35.2,28.208154849264,62.0,-5.0,62.0,0,0
2774,1900-01-01 08:11:52.486,61.0,60.0,0,0,5.127134385045092,1,61.0,52.0,35.0,27.973201461399732,62.0,34.0,62.0,1,1
2775,1900-01-01 08:11:52.783,30.0,31.0,0,0,4.433987204485146,0,30.0,-31.0,39.0,24.748737341530276,62.0,-29.0,62.0,0,0
2776,1900-01-01 08:11:53.050,27.0,24.0,0,0,4.332204510175204,0,27.0,-3.0,30.8,18.82020191177707,60.0,-7.0,60.0,0,0
2777,1900-01-01 08:11:53.243,24.0,29.0,0,0,4.218875824868201,0,24.0,-3.0,30.2,19.01841213140722,60.0,5.0,60.0,0,0
2778,1900-01-01 08:11:53.499,58.0,66.0,0,0,5.07753744390572,1,58.0,34.0,40.0,17.9582849960695,66.0,37.0,66.0,1,1
2779,1900-01-01 08:11:53.744,10.0,21.0,0,0,3.3978952727983707,0,10.0,-48.0,29.8,17.527121840166956,66.0,-45.0,66.0,0,0
2780,1900-01-01 08:11:53.973,35.0,36.0,0,0,4.58351893845611,0,35.0,25.0,30.8,17.683325479107634,66.0,15.0,66.0,0,0
2781,1900-01-01 08:11:54.235,63.0,59.0,0,0,5.1588830833596715,1,63.0,28.0,38.0,22.43880567231811,66.0,23.0,66.0,1,1
2782,1900-01-01 08:11:54.496,63.0,60.0,0,0,5.1588830833596715,1,63.0,0.0,45.8,23.123581037548085,66.0,1.0,66.0,1,1
2783,1900-01-01 08:11:54.773,33.0,25.0,0,0,4.526360524616162,0,33.0,-30.0,40.8,22.52110121641601,60.0,-35.0,60.0,0,0
2784,1900-01-01 08:11:55.012,8.0,30.0,0,0,3.1972245773362196,0,8.0,-25.0,40.4,23.212065827927827,60.0,5.0,60.0,0,0
2785,1900-01-01 08:11:55.301,7.0,23.0,0,0,3.0794415416798357,0,7.0,-1.0,34.8,27.770487932336664,60.0,-7.0,60.0,0,0
2786,1900-01-01 08:11:55.551,8.0,21.0,0,0,3.1972245773362196,0,8.0,1.0,23.8,24.509181952893876,60.0,-2.0,60.0,0,0
2787,1900-01-01 08:11:55.756,3.0,24.0,0,0,2.386294361119891,0,3.0,-5.0,11.8,12.029131306959036,30.0,3.0,30.0,0,0
2788,1900-01-01 08:11:55.978,10.0,24.0,0,0,3.3978952727983707,0,10.0,7.0,7.2,2.588435821121165,30.0,0.0,30.0,0,0
2789,1900-01-01 08:11:56.284,29.0,35.0,0,0,4.401197381662156,0,29.0,19.0,11.4,10.163660757820585,35.0,11.0,35.0,0,0
2790,1900-01-01 08:11:56.470,13.0,24.0,0,0,3.6390573296152584,0,13.0,-16.0,12.6,9.864076236529288,35.0,-11.0,35.0,0,0
2791,1900-01-01 08:11:56.762,8.0,24.0,0,0,3.1972245773362196,0,8.0,-5.0,12.6,9.864076236529288,35.0,0.0,35.0,0,0
2792,1900-01-01 08:11:57.042,64.0,65.0,0,0,5.174387269895637,1,64.0,56.0,24.8,23.424346308916686,65.0,41.0,65.0,1,1
2793,1900-01-01 08:11:57.223,59.0,61.0,0,0,5.0943445622221,1,59.0,-5.0,34.6,25.812787528666025,65.0,-4.0,65.0,1,1
2794,1900-01-01 08:11:57.494,59.0,22.0,0,0,5.0943445622221,0,59.0,0.0,40.6,27.609780875625482,65.0,-39.0,65.0,1,0
2795,1900-01-01 08:11:57.763,20.0,22.0,0,0,4.044522437723423,0,20.0,-39.0,42.0,25.990382836735094,65.0,0.0,65.0,0,0
2796,1900-01-01 08:11:58.031,11.0,29.0,0,0,3.4849066497880004,0,11.0,-9.0,42.6,25.02598649404363,65.0,7.0,65.0,0,0
2797,1900-01-01 08:11:58.224,60.0,61.0,0,0,5.110873864173311,1,60.0,49.0,41.8,24.221890925360356,61.0,32.0,61.0,1,1
2798,1900-01-01 08:11:58.778,19.0,23.0,0,0,3.995732273553991,0,19.0,-41.0,33.8,23.72129844675574,61.0,-38.0,61.0,0,0
2799,1900-01-01 08:11:59.038,26.0,22.0,0,0,4.295836866004329,0,26.0,7.0,27.2,19.097120201749217,61.0,-1.0,61.0,0,0
2800,1900-01-01 08:11:59.279,61.0,57.0,0,0,5.127134385045092,1,61.0,35.0,35.4,23.52232981658186,61.0,35.0,61.0,1,1
2801,1900-01-01 08:11:59.522,22.0,26.0,0,0,4.13549421592915,0,22.0,-39.0,37.6,21.054690688776585,61.0,-31.0,61.0,0,0
2802,1900-01-01 08:11:59.727,59.0,63.0,0,0,5.0943445622221,1,59.0,37.0,37.4,20.791825316697317,63.0,37.0,63.0,1,1
2803,1900-01-01 08:12:00.008,62.0,62.0,0,0,5.143134726391533,1,62.0,3.0,46.0,20.16184515365727,63.0,-1.0,63.0,1,1
2804,1900-01-01 08:12:00.306,7.0,20.0,0,0,3.0794415416798357,0,7.0,-55.0,42.2,25.859234327412985,63.0,-42.0,63.0,0,0
2805,1900-01-01 08:12:00.538,10.0,24.0,0,0,3.3978952727983707,0,10.0,3.0,32.0,26.63644120373547,63.0,4.0,63.0,0,0
2806,1900-01-01 08:12:00.793,64.0,60.0,0,0,5.174387269895637,1,64.0,54.0,40.4,29.194177501687808,63.0,36.0,63.0,1,1
2807,1900-01-01 08:12:01.015,10.0,20.0,0,0,3.3978952727983707,0,10.0,-54.0,30.6,29.61080883731576,62.0,-40.0,62.0,0,0
2808,1900-01-01 08:12:01.239,15.0,24.0,0,0,3.772588722239781,0,15.0,5.0,21.2,24.097717734259803,60.0,4.0,60.0,0,0
2809,1900-01-01 08:12:01.473,12.0,22.0,0,0,3.5649493574615367,0,12.0,-3.0,22.2,23.456342425878315,60.0,-2.0,60.0,0,0
2810,1900-01-01 08:12:01.768,63.0,57.0,0,0,5.1588830833596715,1,63.0,51.0,32.8,28.083803161253933,60.0,35.0,60.0,1,1
2811,1900-01-01 08:12:01.991,63.0,59.0,0,0,5.1588830833596715,1,63.0,0.0,32.6,27.80827215056801,59.0,2.0,59.0,1,1
2812,1900-01-01 08:12:02.269,10.0,27.0,0,0,3.3978952727983707,0,10.0,-53.0,32.6,27.80827215056801,59.0,-32.0,59.0,0,0
2813,1900-01-01 08:12:02.484,13.0,25.0,0,0,3.6390573296152584,0,13.0,3.0,32.2,28.137164036200527,59.0,-2.0,59.0,0,0
2814,1900-01-01 08:12:02.759,63.0,67.0,0,0,5.1588830833596715,1,63.0,50.0,42.4,28.227646023004713,67.0,42.0,67.0,1,1
2815,1900-01-01 08:12:03.010,61.0,62.0,0,0,5.127134385045092,1,61.0,-2.0,42.0,27.874719729533673,67.0,-5.0,67.0,1,1
2816,1900-01-01 08:12:03.254,29.0,44.0,0,0,4.401197381662156,0,29.0,-32.0,35.2,25.51862065237962,67.0,-18.0,67.0,0,0
2817,1900-01-01 08:12:03.533,11.0,28.0,0,0,3.4849066497880004,0,11.0,-18.0,35.4,25.274493071079696,67.0,-16.0,67.0,0,0
2818,1900-01-01 08:12:03.767,20.0,22.0,0,0,4.044522437723423,0,20.0,9.0,36.8,23.878860944359452,67.0,-6.0,67.0,0,0
2819,1900-01-01 08:12:04.008,10.0,25.0,0,0,3.3978952727983707,0,10.0,-10.0,26.2,20.921281031525243,62.0,3.0,62.0,0,0
2820,1900-01-01 08:12:04.258,9.0,24.0,0,0,3.302585092994046,0,9.0,-1.0,15.8,8.584870412537429,44.0,-1.0,44.0,0,0
2821,1900-01-01 08:12:04.517,74.0,0.0,0,0,5.31748811353631,1,74.0,65.0,24.8,27.851391347651884,28.0,-24.0,28.0,1,1
2822,1900-01-01 08:12:04.745,74.0,25.0,0,0,5.31748811353631,0,74.0,0.0,37.4,33.68679266418896,25.0,25.0,25.0,1,0
2823,1900-01-01 08:12:05.026,31.0,33.0,0,0,4.465735902799727,0,31.0,-43.0,39.6,32.60828115678676,33.0,8.0,33.0,0,0
2824,1900-01-01 08:12:05.281,17.0,35.0,0,0,3.8903717578961645,0,17.0,-14.0,41.0,31.1367949538814,35.0,2.0,35.0,0,0
2825,1900-01-01 08:12:05.489,13.0,25.0,0,0,3.6390573296152584,0,13.0,-4.0,41.8,30.14465126685087,35.0,-10.0,35.0,0,0
2826,1900-01-01 08:12:05.781,52.0,59.0,0,0,4.970291913552122,1,52.0,39.0,37.4,25.52057993071582,59.0,34.0,59.0,1,1
2827,1900-01-01 08:12:06.037,18.0,24.0,0,0,3.9444389791664403,0,18.0,-34.0,26.2,15.927962832705816,59.0,-35.0,59.0,0,0
2828,1900-01-01 08:12:06.261,13.0,29.0,0,0,3.6390573296152584,0,13.0,-5.0,22.6,16.592166826549775,59.0,5.0,59.0,0,0
2829,1900-01-01 08:12:06.482,62.0,58.0,0,0,5.143134726391533,1,62.0,49.0,31.6,23.543576618688515,59.0,29.0,59.0,1,1
2830,1900-01-01 08:12:06.786,52.0,63.0,0,0,4.970291913552122,1,52.0,-10.0,39.4,22.266566866045032,63.0,5.0,63.0,1,1
2831,1900-01-01 08:12:06.986,7.0,25.0,0,0,3.0794415416798357,0,7.0,-45.0,30.4,24.845522735496164,63.0,-38.0,63.0,0,0
2832,1900-01-01 08:12:07.224,22.0,33.0,0,0,4.13549421592915,0,22.0,15.0,31.2,24.40696621868553,63.0,8.0,63.0,0,0
2833,1900-01-01 08:12:07.536,10.0,25.0,0,0,3.3978952727983707,0,10.0,-12.0,30.6,24.995999679949925,63.0,-8.0,63.0,0,0
2834,1900-01-01 08:12:07.759,14.0,32.0,0,0,3.70805020110221,0,14.0,4.0,21.0,18.220867158290222,63.0,7.0,63.0,0,0
2835,1900-01-01 08:12:08.057,59.0,55.0,0,0,5.0943445622221,1,59.0,45.0,22.4,21.22027332529105,55.0,23.0,55.0,1,1
2836,1900-01-01 08:12:08.231,9.0,25.0,0,0,3.302585092994046,0,9.0,-50.0,22.8,20.87342808453031,55.0,-30.0,55.0,0,0
2837,1900-01-01 08:12:08.475,10.0,29.0,0,0,3.3978952727983707,0,10.0,1.0,20.4,21.663333076884992,55.0,4.0,55.0,0,0
2838,1900-01-01 08:12:08.804,61.0,60.0,0,0,5.127134385045092,1,61.0,51.0,30.6,26.912822222874674,60.0,31.0,60.0,1,1
2839,1900-01-01 08:12:08.972,57.0,63.0,0,0,5.060443010546419,1,57.0,-4.0,39.2,27.151427218473334,63.0,3.0,63.0,1,1
2840,1900-01-01 08:12:09.259,62.0,59.0,0,0,5.143134726391533,1,62.0,5.0,39.8,27.725439581728086,63.0,-4.0,63.0,1,1
2841,1900-01-01 08:12:09.496,4.0,29.0,0,0,2.6094379124341005,0,4.0,-58.0,38.8,29.166761904607355,63.0,-30.0,63.0,0,0
2842,1900-01-01 08:12:09.744,6.0,23.0,0,0,2.9459101490553135,0,6.0,2.0,38.0,30.191058278901966,63.0,-6.0,63.0,0,0
2843,1900-01-01 08:12:10.038,11.0,21.0,0,0,3.4849066497880004,0,11.0,5.0,28.0,28.922309727960137,63.0,-2.0,63.0,0,0
2844,1900-01-01 08:12:10.276,56.0,54.0,0,0,5.04305126783455,1,56.0,45.0,27.8,28.674030062062393,59.0,33.0,59.0,1,1
2845,1900-01-01 08:12:10.504,12.0,23.0,0,0,3.5649493574615367,0,12.0,-44.0,17.8,21.61480973777147,54.0,-31.0,54.0,0,0
2846,1900-01-01 08:12:10.755,18.0,22.0,0,0,3.9444389791664403,0,18.0,6.0,20.6,20.243517480913727,54.0,-1.0,54.0,0,0
2847,1900-01-01 08:12:11.049,58.0,59.0,0,0,5.07753744390572,1,58.0,40.0,31.0,23.895606290698236,59.0,37.0,59.0,1,1
2848,1900-01-01 08:12:11.233,10.0,23.0,0,0,3.3978952727983707,0,10.0,-48.0,30.8,24.108089928487846,59.0,-36.0,59.0,0,0
2849,1900-01-01 08:12:11.514,10.0,30.0,0,0,3.3978952727983707,0,10.0,0.0,21.6,20.610676844782645,59.0,7.0,59.0,0,0
2850,1900-01-01 08:12:11.754,5.0,19.0,0,0,2.791759469228055,0,5.0,-5.0,20.2,21.637929660669013,59.0,-11.0,59.0,0,0
2851,1900-01-01 08:12:12.060,53.0,59.0,0,0,4.9889840465642745,1,53.0,48.0,27.2,25.974987969199486,59.0,40.0,59.0,1,1
2852,1900-01-01 08:12:12.293,9.0,23.0,0,0,3.302585092994046,0,9.0,-44.0,17.4,20.00749859427861,59.0,-36.0,59.0,0,0
2853,1900-01-01 08:12:12.479,13.0,28.0,0,0,3.6390573296152584,0,13.0,4.0,18.0,19.773719933286714,59.0,5.0,59.0,0,0
2854,1900-01-01 08:12:12.763,27.0,26.0,0,0,4.332204510175204,0,27.0,14.0,21.4,19.514097468242273,59.0,-2.0,59.0,0,0
2855,1900-01-01 08:12:13.280,16.0,25.0,0,0,3.833213344056216,0,16.0,-11.0,23.6,17.74260409297516,59.0,-1.0,59.0,0,0
2856,1900-01-01 08:12:13.476,16.0,23.0,0,0,3.833213344056216,0,16.0,0.0,16.2,6.685805860183261,28.0,-2.0,28.0,0,0
2857,1900-01-01 08:12:13.726,8.0,25.0,0,0,3.1972245773362196,0,8.0,-8.0,16.0,6.964194138596431,28.0,2.0,28.0,0,0
2858,1900-01-01 08:12:14.020,11.0,22.0,0,0,3.4849066497880004,0,11.0,3.0,15.6,7.231873892710035,26.0,-3.0,26.0,0,0
2859,1900-01-01 08:12:14.296,26.0,24.0,0,0,4.295836866004329,0,26.0,15.0,15.4,6.841052550599289,25.0,2.0,25.0,0,0
2860,1900-01-01 08:12:14.550,55.0,62.0,0,0,5.02535169073515,1,55.0,29.0,23.2,19.044684297726203,62.0,38.0,62.0,1,1
2861,1900-01-01 08:12:14.809,25.0,36.0,0,0,4.258096538021482,0,25.0,-30.0,25.0,18.61451046898786,62.0,-26.0,62.0,0,0
2862,1900-01-01 08:12:15.015,2.0,29.0,0,0,2.09861228866811,0,2.0,-23.0,23.8,20.117156856774244,62.0,-7.0,62.0,0,0
2863,1900-01-01 08:12:15.245,64.0,56.0,0,0,5.174387269895637,1,64.0,62.0,34.4,25.045957757691284,62.0,27.0,62.0,1,1
2864,1900-01-01 08:12:15.555,56.0,66.0,0,0,5.04305126783455,1,56.0,-8.0,40.4,26.101724080988493,66.0,10.0,66.0,1,1
2865,1900-01-01 08:12:15.730,33.0,32.0,0,0,4.526360524616162,1,33.0,-23.0,36.0,24.849547279579475,66.0,-34.0,66.0,0,1
2866,1900-01-01 08:12:16.042,3.0,23.0,0,0,2.386294361119891,0,3.0,-30.0,31.6,28.90155705148179,66.0,-9.0,66.0,0,0
2867,1900-01-01 08:12:16.309,28.0,38.0,0,0,4.367295829986475,0,28.0,25.0,36.8,24.201239637672604,66.0,15.0,66.0,0,0
2868,1900-01-01 08:12:16.528,5.0,20.0,0,0,2.791759469228055,0,5.0,-23.0,25.0,21.897488440459526,66.0,-18.0,66.0,0,0
2869,1900-01-01 08:12:16.802,-1.0,64.0,0,0,1.6931471805599454,1,-1.0,-6.0,13.6,15.678010077814768,64.0,44.0,64.0,0,1
2870,1900-01-01 08:12:17.029,20.0,40.0,0,0,4.044522437723423,0,20.0,21.0,11.0,12.389511693366375,64.0,-24.0,64.0,0,0
2871,1900-01-01 08:12:17.248,20.0,28.0,0,0,4.044522437723423,0,20.0,0.0,14.4,11.970797801318893,64.0,-12.0,64.0,0,0
2872,1900-01-01 08:12:17.548,20.0,17.0,0,0,4.044522437723423,0,20.0,0.0,12.8,10.084641788386024,64.0,-11.0,64.0,0,0
2873,1900-01-01 08:12:17.766,9.0,28.0,0,0,3.302585092994046,0,9.0,-11.0,13.6,9.449867723945212,64.0,11.0,64.0,0,0
2874,1900-01-01 08:12:18.059,15.0,26.0,0,0,3.772588722239781,0,15.0,6.0,16.8,4.868264577861463,40.0,-2.0,40.0,0,0
2875,1900-01-01 08:12:18.262,61.0,52.0,0,0,5.127134385045092,1,61.0,46.0,25.0,20.62765134473769,52.0,26.0,52.0,1,1
2876,1900-01-01 08:12:18.511,40.0,52.0,0,0,4.713572066704308,0,40.0,-21.0,29.0,21.342445970414392,52.0,0.0,52.0,0,0
2877,1900-01-01 08:12:18.723,11.0,24.0,0,0,3.4849066497880004,0,11.0,-29.0,27.2,22.63183598385376,52.0,-28.0,52.0,0,0
2878,1900-01-01 08:12:18.984,13.0,24.0,0,0,3.6390573296152584,0,13.0,2.0,28.0,21.88606862824061,52.0,0.0,52.0,0,0
2879,1900-01-01 08:12:19.279,61.0,58.0,0,0,5.127134385045092,1,61.0,48.0,37.2,24.56013029281513,58.0,34.0,58.0,1,1
2880,1900-01-01 08:12:19.506,65.0,55.0,0,0,5.189654742026425,1,65.0,4.0,38.0,25.573423705089922,58.0,-3.0,58.0,1,1
2881,1900-01-01 08:12:19.797,64.0,57.0,0,0,5.174387269895637,1,64.0,-1.0,42.8,28.163806560904618,58.0,2.0,58.0,1,1
2882,1900-01-01 08:12:20.035,13.0,25.0,0,0,3.6390573296152584,0,13.0,-51.0,43.2,27.607969863792118,58.0,-32.0,58.0,0,0
2883,1900-01-01 08:12:20.233,11.0,25.0,0,0,3.4849066497880004,0,11.0,-2.0,42.8,28.163806560904618,58.0,0.0,58.0,0,0
2884,1900-01-01 08:12:20.553,4.0,22.0,0,0,2.6094379124341005,0,4.0,-7.0,31.4,30.402302544380696,57.0,-3.0,57.0,0,0
2885,1900-01-01 08:12:20.758,34.0,35.0,0,0,4.555348061489413,0,34.0,30.0,25.2,24.40696621868557,57.0,13.0,57.0,0,0
2886,1900-01-01 08:12:21.021,66.0,62.0,0,0,5.204692619390966,1,66.0,32.0,25.6,25.205158202242224,62.0,27.0,62.0,1,1
2887,1900-01-01 08:12:21.250,58.0,58.0,0,0,5.07753744390572,1,58.0,-8.0,34.6,27.50999818248006,62.0,-4.0,62.0,1,1
2888,1900-01-01 08:12:21.540,10.0,18.0,0,0,3.3978952727983707,0,10.0,-48.0,34.4,27.727242920998407,62.0,-40.0,62.0,0,0
2889,1900-01-01 08:12:21.781,15.0,26.0,0,0,3.772588722239781,0,15.0,5.0,36.6,25.015994883275297,62.0,8.0,62.0,0,0
2890,1900-01-01 08:12:22.013,13.0,20.0,0,0,3.6390573296152584,0,13.0,-2.0,32.4,27.226825007702548,62.0,-6.0,62.0,0,0
2891,1900-01-01 08:12:22.308,66.0,67.0,0,0,5.204692619390966,1,66.0,53.0,32.4,27.226825007702548,67.0,47.0,67.0,1,1
2892,1900-01-01 08:12:22.525,56.0,63.0,0,0,5.04305126783455,1,56.0,-10.0,32.0,26.767517628649408,67.0,-4.0,67.0,1,1
