timestamp,ef_peak,rf_peak,label
08:07:50.255,7.0,27.0,SAFE
08:18:56.264,64.0,59.0,DANGER
08:12:57.757,29.0,44.0,SAFE
08:16:23.274,35.0,39.0,
08:02:52.302,,66.0,DANGER
,9.0,26.0,SAFE
08:17:04.760,31.0,28.0,SAFE
08:12:45.242,7.0,25.0,SAFE
08:17:30.977,8.0,24.0,SAFE
08:02:43.054,33.0,30.0,SAFE
08:15:24.768,21.0,33.0,SAFE
08:12:00.538,10.0,24.0,SAFE
08:08:40.297,9.0,19.0,SAFE
08:02:27.483,31.0,41.0,SAFE
08:19:38.243,15.0,25.0,SAFE
08:18:12.506,58.0,65.0,DANGER
08:03:43.743,54.0,61.0,DANGER
08:17:17.772,7.0,25.0,SAFE
08:00:25.022,11.0,26.0,SAFE
08:11:46.806,7.0,22.0,SAFE
08:00:31.785,5.0,23.0,SAFE
08:00:29.271,30.0,30.0,SAFE
08:06:49.998,7.0,25.0,SAFE
08:15:37.503,68.0,61.0,DANGER
08:10:42.986,12.0,25.0,SAFE
08:17:08.805,30.0,25.0,SAFE
08:02:08.533,64.0,57.0,DANGER
08:06:20.305,59.0,61.0,DANGER
08:07:07.981,4.0,28.0,SAFE
08:16:00.270,9.0,29.0,SAFE
08:09:31.744,7.0,24.0,SAFE
08:19:17.486,10.0,33.0,SAFE
08:11:08.976,10.0,28.0,SAFE
08:13:46.559,6.0,31.0,SAFE
,8.0,24.0,SAFE
08:08:45.247,58.0,58.0,DANGER
08:05:38.027,62.0,64.0,DANGER
08:20:17.244,58.0,51.0,SAFE
08:04:10.258,7.0,24.0,SAFE
08:19:33.053,7.0,26.0,SAFE
08:17:09.515,,22.0,SAFE
08:19:25.994,62.0,,DANGER
08:12:41.507,9.0,22.0,SAFE
08:19:40.774,32.0,36.0,SAFE
08:20:07.037,33.0,25.0,SAFE
08:16:36.988,58.0,63.0,DANGER
08:14:13.783,51.0,33.0,SAFE
08:01:52.523,11.0,23.0,SAFE
08:11:31.543,,61.0,DANGER
08:09:56.764,3.0,,SAFE
08:17:16.541,24.0,36.0,SAFE
08:14:27.732,999.0,63.0,DANGER
08:04:39.734,,27.0,SAFE
08:01:20.981,9.0,27.0,SAFE
08:12:32.244,61.0,63.0,DANGER
08:03:25.745,19.0,31.0,SAFE
08:19:20.988,62.0,63.0,DANGER
08:01:54.031,10.0,29.0,SAFE
08:03:45.986,55.0,63.0,DANGER
08:20:04.050,60.0,58.0,DANGER
08:12:12.060,53.0,59.0,DANGER
08:01:12.228,56.0,64.0,DANGER
08:10:42.725,66.0,59.0,DANGER
08:16:40.032,61.0,59.0,DANGER
08:04:36.518,12.0,23.0,SAFE
08:04:23.051,,34.0,SAFE
08:11:25.494,2.0,27.0,SAFE
08:20:49.498,4.0,22.0,SAFE
08:16:56.235,999.0,26.0,SAFE
08:11:05.298,61.0,48.0,SAFE
08:17:16.058,59.0,55.0,DANGER
08:17:20.759,9.0,24.0,SAFE
08:09:27.548,57.0,66.0,DANGER
08:09:26.269,10.0,27.0,SAFE
08:00:33.996,66.0,61.0,DANGER
08:18:32.308,,,SAFE
08:18:45.008,65.0,64.0,DANGER
08:00:19.986,58.0,63.0,DANGER
08:16:19.982,9.0,23.0,SAFE
08:03:20.250,59.0,58.0,DANGER
08:15:47.227,59.0,56.0,DANGER
08:12:13.280,16.0,25.0,SAFE
08:03:32.973,11.0,24.0,SAFE
08:02:13.031,39.0,28.0,DANGER
08:18:48.259,60.0,64.0,DANGER
08:13:10.289,60.0,64.0,DANGER
08:00:47.728,13.0,37.0,DANGER
25:61:00.000,5.0,26.0,SAFE
08:04:07.786,8.0,27.0,SAFE
08:20:44.221,63.0,63.0,DANGER
08:07:04.741,31.0,26.0,SAFE
08:02:30.794,25.0,31.0,SAFE
08:02:14.735,39.0,39.0,SAFE
08:08:42.761,58.0,59.0,DANGER
08:15:26.309,25.0,28.0,SAFE
08:20:36.540,8.0,24.0,SAFE
08:20:37.471,65.0,62.0,DANGER
08:13:32.779,32.0,28.0,SAFE
08:16:53.252,9.0,27.0,SAFE
08:00:08.547,63.0,59.0,DANGER
08:09:54.783,16.0,30.0,SAFE
08:09:14.536,,26.0,SAFE
08:18:44.730,59.0,63.0,DANGER
08:03:05.737,5.0,19.0,SAFE
08:20:39.053,7.0,27.0,SAFE
08:11:25.255,10.0,25.0,SAFE
08:11:18.269,24.0,27.0,SAFE
08:03:45.801,49.0,52.0,DANGER
08:01:05.523,7.0,19.0,SAFE
08:18:37.225,32.0,34.0,SAFE
08:17:30.002,10.0,28.0,SAFE
08:04:29.001,62.0,61.0,DANGER
08:20:31.504,12.0,23.0,SAFE
08:14:15.267,41.0,30.0,SAFE
08:05:43.273,62.0,57.0,DANGER
08:19:23.498,62.0,64.0,DANGER
08:11:44.220,7.0,27.0,SAFE
--:--:--.---,64.0,61.0,DANGER
08:19:11.484,37.0,37.0,SAFE
08:10:08.013,29.0,26.0,SAFE
08:10:05.272,12.0,24.0,SAFE
08:06:24.042,,29.0,SAFE
08:16:17.535,64.0,63.0,DANGER
08:00:30.309,52.0,57.0,DANGER
08:03:17.239,25.0,30.0,SAFE
08:00:45.262,61.0,62.0,DANGER
08:15:44.012,5.0,21.0,SAFE
08:20:40.004,6.0,25.0,SAFE
08:19:32.558,44.0,28.0,SAFE
08:14:32.515,25.0,64.0,DANGER
08:13:16.735,42.0,61.0,SAFE
08:04:17.731,63.0,,DANGER
08:00:27.729,34.0,26.0,SAFE
08:04:09.307,63.0,64.0,DANGER
08:15:52.989,33.0,31.0,SAFE
08:19:31.521,8.0,25.0,SAFE
08:12:17.548,,17.0,SAFE
08:03:02.304,13.0,27.0,SAFE
08:09:58.753,9.0,,SAFE
08:19:41.286,19.0,29.0,SAFE
08:06:36.495,6.0,27.0,SAFE
08:13:23.494,14.0,0.0,
99:99:99.999,9.0,21.0,SAFE
08:17:34.779,61.0,62.0,DANGER
08:16:40.236,42.0,55.0,SAFE
08:00:49.546,19.0,41.0,SAFE
08:16:04.472,7.0,28.0,SAFE
08:16:37.736,29.0,44.0,SAFE
08:02:16.728,64.0,60.0,DANGER
08:00:25.232,66.0,64.0,DANGER
08:06:02.505,9.0,23.0,SAFE
08:16:59.001,59.0,56.0,DANGER
08:08:48.975,8.0,26.0,SAFE
08:02:20.982,44.0,49.0,DANGER
08:05:57.255,66.0,61.0,DANGER
08:07:09.494,33.0,28.0,SAFE
08:02:53.550,30.0,31.0,SAFE
08:14:00.552,60.0,64.0,DANGER
08:10:02.283,11.0,24.0,SAFE
08:06:48.037,11.0,30.0,SAFE
08:11:11.003,27.0,0.0,SAFE
08:04:38.222,66.0,35.0,DANGER
08:03:07.013,30.0,32.0,SAFE
08:16:57.978,36.0,34.0,SAFE
08:18:57.773,,65.0,DANGER
08:20:37.048,8.0,24.0,SAFE
08:14:36.517,12.0,27.0,SAFE
08:07:21.286,38.0,44.0,SAFE
08:02:56.009,28.0,33.0,SAFE
08:02:47.055,59.0,60.0,DANGER
08:05:33.007,32.0,28.0,SAFE
08:17:58.536,64.0,58.0,DANGER
08:01:34.792,58.0,63.0,DANGER
08:06:03.303,8.0,21.0,SAFE
--:--:--.---,,25.0,SAFE
08:18:31.800,57.0,67.0,DANGER
08:13:45.060,6.0,,SAFE
08:04:38.999,4.0,27.0,SAFE
08:05:49.774,8.0,25.0,SAFE
08:11:49.487,10.0,29.0,SAFE
08:11:56.470,13.0,24.0,SAFE
08:05:59.524,58.0,58.0,DANGER
08:18:30.796,32.0,34.0,SAFE
08:00:59.976,61.0,58.0,DANGER
08:03:57.271,11.0,24.0,SAFE
08:07:38.049,13.0,21.0,SAFE
08:11:11.299,57.0,57.0,DANGER
08:01:53.739,28.0,36.0,SAFE
08:10:01.250,65.0,55.0,DANGER
08:10:18.487,8.0,26.0,SAFE
08:13:53.522,63.0,63.0,DANGER
08:15:23.046,61.0,61.0,DANGER
08:10:48.244,27.0,36.0,
08:13:35.274,60.0,63.0,DANGER
08:03:01.804,53.0,18.0,SAFE
08:10:55.739,8.0,20.0,SAFE
08:09:21.045,12.0,25.0,SAFE
08:14:30.294,63.0,59.0,DANGER
08:10:57.781,10.0,26.0,SAFE
08:03:51.764,60.0,34.0,SAFE
08:03:25.495,6.0,26.0,SAFE
08:17:55.994,51.0,58.0,DANGER
08:11:02.498,28.0,33.0,SAFE
08:04:11.281,5.0,22.0,SAFE
08:00:49.003,-31.0,30.0,SAFE
08:18:37.756,61.0,62.0,DANGER
08:11:46.231,9.0,25.0,SAFE
08:15:54.031,12.0,27.0,SAFE
08:12:57.559,13.0,24.0,SAFE
08:17:55.807,56.0,66.0,DANGER
08:14:58.013,10.0,27.0,SAFE
08:16:54.239,7.0,24.0,SAFE
08:11:04.531,55.0,60.0,DANGER
08:10:59.735,16.0,28.0,SAFE
08:00:06.016,63.0,55.0,DANGER
08:02:59.034,65.0,59.0,DANGER
08:07:27.057,7.0,23.0,SAFE
08:15:20.976,56.0,59.0,DANGER
08:05:41.015,59.0,59.0,DANGER
08:17:21.050,10.0,24.0,SAFE
08:15:16.519,17.0,29.0,SAFE
08:15:58.753,12.0,18.0,SAFE
08:17:47.035,11.0,30.0,SAFE
08:02:39.047,14.0,26.0,SAFE
08:01:47.533,62.0,56.0,DANGER
08:03:00.006,11.0,28.0,SAFE
08:03:18.778,6.0,16.0,SAFE
08:09:37.540,60.0,66.0,DANGER
08:20:05.758,,24.0,DANGER
08:14:33.022,6.0,23.0,SAFE
08:01:06.758,59.0,,DANGER
08:10:28.251,6.0,23.0,SAFE
08:07:59.023,36.0,27.0,SAFE
08:06:46.757,32.0,35.0,SAFE
08:09:16.542,13.0,25.0,SAFE
08:05:02.500,13.0,28.0,SAFE
08:00:24.751,62.0,57.0,DANGER
08:10:25.489,12.0,21.0,SAFE
08:17:32.238,26.0,32.0,SAFE
08:01:09.802,32.0,32.0,SAFE
08:02:34.732,,65.0,DANGER
08:20:42.742,70.0,66.0,DANGER
08:17:08.985,3.0,23.0,SAFE
08:10:22.978,11.0,29.0,SAFE
08:02:08.057,68.0,62.0,DANGER
08:17:43.494,26.0,37.0,SAFE
08:05:28.021,32.0,30.0,SAFE
08:18:24.019,60.0,63.0,DANGER
08:19:44.752,10.0,28.0,SAFE
08:20:24.505,9.0,26.0,SAFE
08:13:43.477,24.0,36.0,SAFE
08:09:51.557,14.0,29.0,SAFE
08:17:42.517,72.0,59.0,DANGER
08:06:48.518,62.0,62.0,DANGER
08:04:06.739,29.0,33.0,SAFE
08:09:13.782,4.0,18.0,SAFE
08:09:47.518,58.0,56.0,DANGER
08:07:16.786,33.0,44.0,SAFE
08:01:55.059,13.0,21.0,SAFE
08:12:17.029,20.0,40.0,SAFE
08:18:12.778,10.0,27.0,SAFE
08:07:11.804,,,DANGER
08:19:28.031,10.0,24.0,SAFE
08:11:15.060,6.0,23.0,SAFE
08:02:59.225,9.0,25.0,SAFE
08:18:39.728,24.0,,DANGER
08:17:49.044,64.0,61.0,DANGER
,40.0,42.0,SAFE
08:11:52.486,61.0,60.0,DANGER
08:01:29.726,60.0,60.0,DANGER
08:18:33.262,12.0,20.0,SAFE
08:03:41.770,33.0,25.0,DANGER
08:20:49.273,13.0,28.0,SAFE
08:03:30.261,58.0,61.0,DANGER
08:15:19.022,17.0,32.0,SAFE
08:07:27.761,15.0,21.0,SAFE
08:05:26.228,64.0,,DANGER
08:16:45.518,35.0,38.0,SAFE
08:02:11.773,8.0,22.0,SAFE
08:06:00.293,8.0,26.0,SAFE
08:19:00.985,11.0,27.0,SAFE
08:07:12.223,10.0,21.0,SAFE
08:14:00.010,11.0,28.0,SAFE
08:08:22.027,8.0,27.0,SAFE
08:00:33.544,,61.0,DANGER
08:18:39.978,51.0,42.0,SAFE
08:12:26.551,64.0,54.0,DANGER
08:15:27.267,9.0,24.0,SAFE
08:17:58.020,13.0,25.0,SAFE
08:17:33.745,58.0,60.0,DANGER
08:02:10.974,67.0,65.0,DANGER
08:09:53.233,10.0,21.0,SAFE
08:03:47.547,9.0,25.0,SAFE
08:13:55.517,45.0,47.0,SAFE
08:02:05.764,58.0,54.0,SAFE
08:07:06.474,,22.0,SAFE
08:00:31.010,15.0,26.0,SAFE
08:03:53.269,25.0,32.0,SAFE
08:06:07.556,12.0,23.0,SAFE
08:15:51.292,62.0,49.0,DANGER
08:05:20.995,35.0,33.0,SAFE
08:16:29.049,61.0,62.0,DANGER
08:10:07.801,59.0,56.0,DANGER
08:18:00.736,3.0,24.0,SAFE
08:04:33.520,8.0,26.0,SAFE
08:08:03.762,5.0,25.0,SAFE
08:04:55.751,26.0,26.0,SAFE
08:00:55.991,59.0,57.0,DANGER
08:16:52.282,22.0,28.0,SAFE
08:16:33.803,12.0,31.0,SAFE
08:07:14.776,36.0,41.0,SAFE
08:12:43.755,13.0,21.0,SAFE
08:13:23.008,8.0,26.0,SAFE
08:05:42.743,10.0,26.0,SAFE
08:13:39.231,9.0,20.0,SAFE
08:02:50.998,8.0,22.0,SAFE
08:11:53.973,35.0,36.0,SAFE
08:03:26.724,63.0,60.0,DANGER
08:05:15.233,,24.0,SAFE
08:20:43.228,2.0,23.0,SAFE
08:12:52.806,55.0,66.0,DANGER
08:02:38.005,62.0,56.0,DANGER
08:20:06.243,36.0,38.0,SAFE
08:12:20.035,13.0,25.0,SAFE
08:05:26.522,61.0,60.0,DANGER
08:17:49.495,27.0,45.0,SAFE
08:05:10.237,69.0,58.0,DANGER
08:13:55.009,9.0,,SAFE
08:06:57.761,6.0,28.0,SAFE
08:06:05.036,59.0,63.0,DANGER
08:05:49.225,61.0,58.0,DANGER
08:04:00.475,16.0,22.0,SAFE
08:13:22.224,63.0,60.0,DANGER
08:05:19.258,7.0,26.0,SAFE
08:12:00.008,62.0,62.0,DANGER
08:03:06.232,26.0,47.0,SAFE
08:09:04.766,64.0,63.0,DANGER
08:14:27.030,14.0,23.0,SAFE
08:17:29.046,68.0,59.0,DANGER
08:00:35.229,14.0,21.0,SAFE
08:04:38.774,25.0,38.0,SAFE
08:03:21.016,10.0,24.0,SAFE
08:13:25.280,21.0,39.0,SAFE
08:02:12.266,33.0,33.0,SAFE
08:15:47.006,3.0,24.0,SAFE
08:00:50.035,5.0,23.0,SAFE
08:01:53.544,54.0,77.0,DANGER
08:04:09.558,9.0,22.0,SAFE
08:07:50.981,11.0,23.0,SAFE
overflow,66.0,55.0,DANGER
08:16:22.999,8.0,21.0,SAFE
08:10:34.265,62.0,61.0,DANGER
08:01:49.985,72.0,59.0,DANGER
08:08:24.048,,16.0,SAFE
08:13:18.975,5.0,23.0,SAFE
08:12:28.764,53.0,49.0,SAFE
08:01:48.040,8.0,23.0,SAFE
08:12:59.753,7.0,26.0,SAFE
08:19:52.269,999.0,24.0,SAFE
08:09:21.475,8.0,23.0,SAFE
08:17:00.051,29.0,39.0,SAFE
08:20:32.810,64.0,57.0,DANGER
08:16:26.052,11.0,24.0,SAFE
08:15:41.481,10.0,0.0,SAFE
08:16:39.274,34.0,,DANGER
08:04:19.507,23.0,32.0,SAFE
08:04:06.043,19.0,32.0,SAFE
08:14:28.514,8.0,27.0,SAFE
08:13:35.501,13.0,0.0,SAFE
,34.0,35.0,SAFE
08:11:48.768,71.0,61.0,DANGER
08:11:23.042,10.0,27.0,SAFE
08:07:53.264,10.0,22.0,SAFE
08:07:22.732,-1.0,23.0,SAFE
08:03:25.278,9.0,26.0,SAFE
08:17:18.283,5.0,30.0,SAFE
08:11:07.776,55.0,59.0,DANGER
08:04:22.542,63.0,58.0,DANGER
08:19:18.986,23.0,40.0,SAFE
08:01:34.036,7.0,28.0,SAFE
08:02:27.975,58.0,63.0,DANGER
08:14:40.547,56.0,36.0,DANGER
08:10:12.223,,62.0,DANGER
08:12:50.732,25.0,27.0,SAFE
08:00:40.736,66.0,63.0,DANGER
08:05:52.274,,19.0,SAFE
08:15:44.307,57.0,48.0,SAFE
08:05:44.038,60.0,60.0,DANGER
08:04:20.047,10.0,26.0,SAFE
08:16:53.482,36.0,37.0,SAFE
08:02:32.999,28.0,34.0,SAFE
08:05:38.497,8.0,29.0,SAFE
08:18:08.022,15.0,26.0,SAFE
08:09:34.016,64.0,54.0,DANGER
08:10:16.045,56.0,60.0,DANGER
08:01:32.229,68.0,64.0,DANGER
08:19:07.975,42.0,44.0,DANGER
08:01:44.511,68.0,58.0,DANGER
08:01:10.763,53.0,57.0,DANGER
08:19:12.304,58.0,59.0,DANGER
08:03:37.782,,28.0,SAFE
08:12:35.278,43.0,33.0,SAFE
08:01:28.482,53.0,66.0,DANGER
08:13:56.288,1023.0,22.0,SAFE
08:11:25.743,10.0,26.0,SAFE
08:01:18.532,10.0,28.0,SAFE
08:09:57.057,61.0,64.0,DANGER
08:05:19.775,10.0,27.0,SAFE
08:12:49.787,20.0,21.0,SAFE
08:11:49.755,11.0,23.0,SAFE
08:06:51.748,57.0,57.0,
08:14:54.043,7.0,26.0,SAFE
08:16:54.727,61.0,61.0,DANGER
08:06:38.975,16.0,23.0,SAFE
08:07:44.530,19.0,31.0,SAFE
08:06:07.237,55.0,59.0,DANGER
08:16:23.786,68.0,66.0,DANGER
08:20:22.532,8.0,28.0,SAFE
08:06:40.242,10.0,28.0,SAFE
08:19:43.747,51.0,68.0,SAFE
08:01:39.792,20.0,28.0,SAFE
08:17:58.790,56.0,60.0,DANGER
08:01:54.518,33.0,35.0,SAFE
08:17:28.512,59.0,57.0,DANGER
08:13:02.472,27.0,31.0,SAFE
08:08:20.976,1023.0,62.0,DANGER
08:15:18.480,58.0,65.0,DANGER
08:14:02.290,18.0,21.0,SAFE
08:18:09.246,13.0,26.0,SAFE
08:01:33.799,7.0,20.0,SAFE
08:17:46.798,13.0,27.0,SAFE
08:03:40.723,,24.0,SAFE
08:17:40.722,11.0,22.0,SAFE
08:02:52.752,16.0,23.0,SAFE
08:07:30.473,12.0,22.0,SAFE
08:00:02.041,6.0,25.0,SAFE
08:08:49.535,14.0,23.0,SAFE
08:16:47.520,10.0,25.0,SAFE
08:03:44.536,0.0,22.0,SAFE
08:01:19.275,6.0,20.0,SAFE
08:09:24.522,60.0,62.0,DANGER
08:09:11.007,11.0,27.0,SAFE
08:13:23.787,35.0,5.0,DANGER
08:11:30.278,23.0,25.0,SAFE
08:02:07.043,8.0,23.0,SAFE
08:20:45.480,14.0,26.0,DANGER
,66.0,61.0,DANGER
08:17:19.494,9.0,27.0,SAFE
08:02:16.548,12.0,25.0,SAFE
08:15:47.992,11.0,22.0,SAFE
08:12:28.306,7.0,25.0,SAFE
08:09:57.278,28.0,0.0,DANGER
08:13:08.765,,41.0,SAFE
99:99:99.999,20.0,26.0,SAFE
08:12:38.058,10.0,24.0,SAFE
08:11:10.538,9.0,20.0,SAFE
08:20:03.531,7.0,31.0,SAFE
08:12:23.000,11.0,27.0,SAFE
08:20:12.057,62.0,62.0,SAFE
08:11:43.980,62.0,61.0,DANGER
08:06:27.485,25.0,39.0,SAFE
08:16:41.485,61.0,60.0,DANGER
08:16:03.238,,60.0,DANGER
08:00:31.294,22.0,39.0,SAFE
08:08:01.233,26.0,37.0,SAFE
08:13:45.789,7.0,25.0,SAFE
,9.0,25.0,SAFE
08:13:55.253,12.0,24.0,SAFE
08:18:28.270,21.0,24.0,SAFE
08:06:39.785,8.0,26.0,SAFE
08:10:15.011,28.0,29.0,SAFE
08:14:23.796,17.0,41.0,SAFE
08:17:54.766,6.0,26.0,SAFE
08:15:26.989,12.0,22.0,SAFE
08:07:28.231,7.0,22.0,SAFE
08:07:10.793,29.0,30.0,SAFE
08:04:49.229,11.0,26.0,SAFE
08:08:07.741,15.0,22.0,SAFE
08:17:07.306,999.0,21.0,SAFE
08:11:32.060,57.0,59.0,DANGER
08:12:40.226,26.0,28.0,SAFE
08:04:49.545,65.0,59.0,DANGER
08:02:38.274,61.0,58.0,DANGER
08:05:54.043,14.0,24.0,SAFE
08:11:33.800,30.0,51.0,SAFE
08:10:24.538,12.0,34.0,SAFE
08:02:06.733,15.0,25.0,SAFE
08:13:53.286,56.0,60.0,DANGER
08:01:01.026,68.0,63.0,DANGER
08:04:52.006,11.0,25.0,SAFE
08:05:53.810,4.0,22.0,SAFE
08:09:28.304,9.0,24.0,SAFE
08:19:17.234,73.0,60.0,
08:17:02.518,0.0,49.0,SAFE
08:20:02.806,10.0,27.0,SAFE
08:01:14.990,56.0,31.0,SAFE
08:17:07.810,,37.0,SAFE
08:15:34.736,73.0,39.0,SAFE
08:07:05.793,64.0,61.0,DANGER
08:09:25.978,9.0,23.0,SAFE
08:20:08.493,24.0,36.0,SAFE
08:20:07.239,,35.0,SAFE
08:11:40.976,35.0,35.0,SAFE
08:14:01.975,12.0,25.0,SAFE
08:12:51.275,58.0,61.0,DANGER
08:15:20.297,66.0,59.0,DANGER
08:18:39.047,15.0,25.0,SAFE
08:03:35.537,7.0,28.0,SAFE
08:15:55.229,999.0,28.0,SAFE
08:18:49.019,22.0,23.0,SAFE
08:04:45.037,4.0,22.0,SAFE
08:15:55.042,3.0,25.0,SAFE
08:03:53.740,57.0,60.0,DANGER
08:19:09.744,52.0,59.0,DANGER
08:09:08.479,20.0,30.0,SAFE
08:09:17.045,57.0,57.0,DANGER
08:19:29.238,3.0,26.0,SAFE
08:15:10.231,,24.0,SAFE
08:17:30.281,64.0,60.0,DANGER
08:14:07.506,13.0,25.0,SAFE
08:16:50.996,11.0,23.0,SAFE
08:14:10.487,7.0,24.0,SAFE
08:01:38.988,10.0,21.0,SAFE
08:03:52.017,38.0,33.0,SAFE
08:11:24.522,42.0,44.0,DANGER
08:07:33.503,55.0,59.0,DANGER
08:01:10.253,12.0,24.0,SAFE
08:16:17.041,8.0,22.0,SAFE
08:16:55.482,8.0,27.0,SAFE
08:07:42.224,65.0,60.0,DANGER
08:03:03.986,61.0,61.0,DANGER
08:14:52.804,20.0,21.0,SAFE
08:06:34.520,6.0,25.0,SAFE
08:01:24.777,65.0,64.0,DANGER
08:17:53.784,38.0,26.0,SAFE
08:01:55.269,10.0,22.0,SAFE
08:03:44.227,62.0,58.0,DANGER
08:07:17.280,61.0,59.0,DANGER
08:11:21.987,8.0,24.0,SAFE
08:00:44.500,19.0,26.0,SAFE
08:15:19.262,67.0,63.0,DANGER
08:08:51.979,58.0,65.0,DANGER
08:14:50.044,8.0,22.0,SAFE
08:04:26.808,,23.0,SAFE
08:03:20.493,60.0,58.0,DANGER
08:03:24.743,70.0,57.0,DANGER
08:10:44.545,10.0,33.0,SAFE
08:12:59.227,9.0,27.0,SAFE
08:00:51.525,5.0,28.0,SAFE
08:04:22.744,7.0,28.0,SAFE
08:01:52.784,10.0,28.0,SAFE
08:05:35.310,9.0,27.0,SAFE
08:18:33.785,58.0,58.0,DANGER
08:03:54.783,11.0,24.0,SAFE
08:00:17.245,12.0,21.0,SAFE
08:13:28.999,62.0,53.0,DANGER
08:08:12.728,8.0,17.0,SAFE
08:15:35.736,,26.0,SAFE
08:20:13.534,5.0,21.0,SAFE
08:05:17.772,9.0,24.0,SAFE
08:05:31.285,58.0,65.0,DANGER
08:14:14.800,59.0,60.0,DANGER
08:02:22.796,42.0,46.0,SAFE
08:00:29.491,3.0,25.0,SAFE
08:15:06.052,10.0,22.0,SAFE
08:16:09.280,,25.0,SAFE
08:07:47.299,8.0,20.0,SAFE
08:11:12.745,58.0,66.0,DANGER
08:03:34.474,63.0,61.0,DANGER
08:13:29.998,12.0,18.0,SAFE
08:14:35.522,12.0,27.0,SAFE
08:09:41.536,10.0,26.0,SAFE
08:07:40.303,10.0,28.0,SAFE
08:01:13.997,32.0,36.0,SAFE
08:20:09.515,57.0,65.0,DANGER
08:01:09.049,37.0,36.0,SAFE
08:05:39.511,11.0,27.0,SAFE
08:08:28.519,22.0,40.0,SAFE
08:16:25.271,64.0,44.0,SAFE
08:04:10.001,7.0,24.0,SAFE
08:09:43.771,64.0,56.0,DANGER
08:17:10.244,28.0,41.0,SAFE
08:17:08.538,9.0,27.0,SAFE
08:15:31.027,26.0,26.0,SAFE
08:05:03.015,5.0,26.0,SAFE
08:20:30.058,6.0,29.0,SAFE
08:00:48.271,63.0,66.0,DANGER
08:13:25.725,7.0,23.0,SAFE
08:07:43.555,11.0,25.0,SAFE
08:02:03.750,31.0,24.0,SAFE
08:08:10.309,60.0,56.0,DANGER
08:17:42.787,73.0,41.0,DANGER
08:06:41.001,12.0,26.0,SAFE
08:12:34.528,-1.0,21.0,SAFE
08:07:26.782,13.0,29.0,SAFE
08:07:14.998,60.0,53.0,DANGER
08:04:52.288,62.0,59.0,DANGER
08:05:13.799,11.0,26.0,SAFE
08:18:15.555,19.0,26.0,SAFE
08:17:43.236,66.0,58.0,DANGER
08:18:40.486,12.0,20.0,SAFE
08:05:27.000,7.0,25.0,SAFE
,28.0,38.0,SAFE
08:11:20.489,34.0,33.0,SAFE
08:18:58.025,7.0,23.0,SAFE
08:10:15.540,32.0,32.0,SAFE
08:11:01.289,68.0,62.0,DANGER
08:00:33.760,27.0,22.0,SAFE
08:04:04.303,59.0,65.0,DANGER
08:19:58.785,65.0,60.0,DANGER
08:13:51.033,13.0,25.0,SAFE
08:20:45.971,45.0,34.0,SAFE
08:13:51.550,,26.0,SAFE
08:07:33.030,,,DANGER
08:16:10.256,,62.0,DANGER
08:13:54.758,59.0,59.0,DANGER
08:15:57.725,7.0,26.0,SAFE
08:20:41.493,33.0,31.0,SAFE
08:07:24.032,63.0,68.0,DANGER
08:11:53.744,10.0,21.0,SAFE
08:13:41.017,62.0,64.0,DANGER
08:03:08.475,30.0,42.0,SAFE
08:14:15.753,10.0,26.0,SAFE
08:07:41.757,12.0,24.0,SAFE
08:10:12.730,6.0,23.0,SAFE
08:03:29.036,8.0,22.0,SAFE
08:07:22.545,63.0,65.0,DANGER
08:09:53.970,61.0,59.0,DANGER
08:10:30.502,34.0,40.0,SAFE
08:04:02.810,63.0,59.0,DANGER
08:05:44.782,6.0,26.0,SAFE
08:02:16.291,9.0,24.0,SAFE
08:02:08.756,60.0,55.0,DANGER
08:01:30.301,13.0,30.0,SAFE
08:20:02.484,11.0,23.0,SAFE
08:18:02.987,9.0,27.0,SAFE
,7.0,19.0,SAFE
08:10:13.049,11.0,27.0,DANGER
overflow,32.0,19.0,SAFE
08:05:21.237,10.0,20.0,SAFE
08:18:57.220,10.0,0.0,SAFE
08:19:18.295,28.0,25.0,SAFE
08:08:14.751,36.0,35.0,SAFE
08:11:26.499,60.0,67.0,DANGER
08:11:01.037,8.0,27.0,SAFE
08:08:54.538,8.0,22.0,SAFE
08:01:07.023,24.0,33.0,SAFE
08:07:50.740,24.0,,SAFE
08:00:53.523,66.0,,DANGER
08:00:04.232,12.0,21.0,SAFE
08:12:05.026,31.0,33.0,SAFE
08:04:47.802,8.0,25.0,SAFE
08:12:01.239,15.0,24.0,SAFE
08:03:14.519,58.0,32.0,DANGER
08:11:51.308,62.0,55.0,DANGER
08:00:56.731,59.0,58.0,DANGER
08:01:03.000,8.0,23.0,
08:02:40.801,17.0,52.0,SAFE
08:06:16.020,36.0,32.0,SAFE
08:14:47.532,61.0,60.0,DANGER
08:18:21.047,11.0,27.0,SAFE
,14.0,24.0,SAFE
08:18:28.992,4.0,24.0,SAFE
08:16:32.250,,60.0,DANGER
08:12:53.493,9.0,0.0,SAFE
08:13:25.490,65.0,58.0,DANGER
08:12:06.261,13.0,29.0,SAFE
08:11:27.281,3.0,29.0,SAFE
08:10:50.540,44.0,39.0,SAFE
08:10:04.002,33.0,38.0,SAFE
08:06:17.746,38.0,62.0,SAFE
08:04:12.488,10.0,25.0,SAFE
08:15:35.513,18.0,,SAFE
08:09:31.970,57.0,66.0,DANGER
08:10:28.251,6.0,23.0,SAFE
08:10:11.733,6.0,24.0,SAFE
08:12:31.521,10.0,28.0,SAFE
